ulasan,rating
"""Andai SPJBTL Bisa di tanda tangan di lokasi pnyambungan"" Di pln mobile tertulis pasang baru cukup dlm satu genggaman, tpi stelah sy daftar PB di pln mobile. Sy di tlp dri kntor pln terkait, untuk datang k kantor yg luamayan jauh untuk tanda tangan spjbtl dan membawa beberapa berkas persyaratan. Sy minta untuk menandatangan di pln unit terdekat tapi tidak bisa. Terpaksa sy ikuti dan alhamdulillah mskipun melwati proses yg sulit dan wktu lbih dri 1 blan akhirnya sdah terealisasi trimakasih PLN.",2
Belum sempurna.,2
"langganan iconnet hampir 2 tahun,tp bbrp bulan terakhir kualitas jauh sangat menurun..koneksi suka tiba2 down/hilang",2
"Kesel banget udah 3 hari listrik mati, 3 kali kirim pengaduan, laporan selalu ditolak. Alasan inilah itulah, kalau memang malas dateng perbaiki mending mundur aja masih banyak org yg niat kerja di posisi kalian.",2
Lambat penanganan nya,2
"aplikasinya bagus mempermudah pemasangan listrik baru & ada fitur lainnya. tapi tiap beli token pending nya lama banget, udh di refresh tiap detik & cek email ga ada sama sekali. kalo lagi urgent lebih baik ngisi di e-commerce aja deh daripada pake aplikasi ini tau-tau keburu mati listriknya",2
Habis update jadi sering force close,2
"pln imoble tidak ad fitur isi saldo. beda sama aplikash lain. tlong donk di update apliksh ny,biar ad fitur isi saldo",2
Mau mengadukan masalah meteran yg rusak via PLN mobile gak bisa call center PLN juga GK bisa!,2
"Aplikasi ngawur, saya buat pengaduan listrik padam, eh 3 jam kemudian di update kalau listrik sudah menyala, padahal BELUM!!.. biar apa si? Biar di bilang responsif padahal..ENGGAK!!",2
Tidak ada solusi sulit di kembangkan dan percuma,2
"Beli token listrik di aplikasi ini sudah mahal, sdh setara jual di konter2..",2
"Pengaduan cepat lgsg telf pusat , kalo memang overload harusnya kasih solusi dong, jangan kita jadi korban, kita kan bayar listrik rutin",2
Saya cek nama dan alamat melalui app ini tpi data ga muncul secara lengkap . Data nya sebagian disamarkan. Huruf diganti jadi gmbar bintang,2
PLN Mobile kenapa tidak ada struk rekening prabayar seperti struk rekening pascabayar dan tidak ada juga catat meter prabayar ada nya catat mater pascabayar aja dan tidak ada E biling prabayar adanya E biling pascabayar aja non tagihan listrik tidak bisa digunakan brabayar dan pascabayar,2
app lmyan tpi pelayanan jelek,2
Aduh ko saya gagal masukin token minta bantuan.cuam.satu kali di kasi kode nya gagal.lagi saya minta gak di kasi lagi tolong di perbaikin nih terutama daerah bekasi pemeritahuan nya lewat wasap lama bales nya lagi kalo bisa langsung dari aplikasi kalo wasap kadang malah nyuruh datang orang pln nya ke rumah tolong di perbaikin lah biar masarakat mudah,2
Hallo PLN .. knpa ini meteran ga bsa hidup.. Sekali mati dr meteran lgsung ga bsa hidup. Apa yg mengganggu skrg,2
Penanganannya lambat banget,2
Bukanya lama.. Lemot,2
untuk pengaduan acungi jempol... beli token kenapa kena biaya layanan... padahal dulu gratis...,2
"Kok ga update ya , padahal kwh saya udah saya isi tokennya. Kok keterangannya malah token segera habis",2
"Mau aktivasi saldo pln mobile gagal, keterangan user not active, Mau upgrade layanan full service juga gagal keterangan suruh lengkapi profil, pdhal profil sudah lengkap.",2
"Untuk pembayaran dengan link aja, sering kali gagal dan muncul keterangan kadaluarsa. Padahal baru saja di klik. Sebelum nya untuk pembayaran pertama dengan sekali klik langsung masuk ke linkaja, kemudian bisa tekan bayar. Lanjut pembayaran kedua, sekali klik bukannya masuk linkaja malah muncul pembayaran kadaluarsa",2
Masih belum bisa untuk melengkapi data,2
"Susah untuk apgred,, selalu disuruh ulangi fotonya",2
"Entah aplikasi tidak sinkron dengan petugas di lapangan atau entahlah. Pengaduan dilakukan, tidak selang lama petugas berjalan menuju lokasi, petugas mengerjakan tugas dan selesai. Itu secara riwayatnya di aplikasi. Aktualnya, ZONK. Tetap saja pengguna harus ke PLN terdekat mengajukan pengaduan. Cie, aplikasi unfaedah.",2
susahh banget pakenya,2
"Cara isi saldo nya gimana bos, biar bisa bayar tagihan listrik mandiri?",2
"Sudah transaksi iconnet karena lihat di aplikasinya area saya sudah tercover .. tapi setelah 6 hari tidak ada pemasangan dan komplain ke cs service malah bilang area tsbt belum bisa di pasang dan di sarankan untuk d refund ... Proses refund ribet banget,dan pengembalian max 60 hari kerja .. sangat di sayangkan .. seharusnya kalau area belum bisa di pasang iconnet di aplikasi jangan di cantumkan area sudah tercover!!",2
Fiturnya bagus. Tapi di kolom pengaduan kwh periksa sering keluar sendiri. Mau telpon 123 makan pulsa banyak banget huft,2
Inconet penipu uang sy sbsr 150 rb tdk di kembalikan untuk pemasangan wifi.. Pdhl kesalahan pd pihak inconet tpi tdk mau bertanggung jawab sngt merugikan orang!!,2
"33ddx2se. Des, D3eex Es",2
"Pembelian token listrik dan pembayaran tagihan listrik via va mandiri kenapa tidak gratis lagi, knp sekarang pake biaya admin 1700?",2
Bahasanya yang mudah aja bahasa indonesia agar mudah di pahami.ini indonesia bukan di amerika,2
Gabisa daftar motor listrik gangguan terus sampe seminggu,2
Pln mobile sekarang udah nggak kayak dulu Bayar tagihan listrik sekarang ada adminnya Nggak gratis lagi,2
"Sudah 2 x transaksi pembayaran tagihan rekening listrik bermasalah terus, tolong tingkatkan pelayanan nya",2
Sering error proses pembelian token,2
"Lo. . . oh byar biaya layanan 1.750 x jumlah penguna, biasanya free,,,,,",2
"Pelayanan lambat, masalah belum selesai, status di aplikasi selesai",2
Lelet,2
Apllikasinya eror terus... 2hari udah gak bisa2,2
Waduh,2
"Kenapa tidak bisa di verifikasi no hp nya selalu keluar tulisan ""insufficient balance to be deducted"" jdi app tidak bsa terpakai",2
Mau daftar akun kok gak bisa ya,2
"Gangguan mulu. Mau beli token, peringatannya eror mulu",2
"Tolong dong di perbaiki aplikasi pln mobilnya untuk kendaraan bermotor viar Q1 , masa tiap kali mau tukar batre gk mesin batre yg rusak aplikasinya eror, tiap kali mau tukar batre gk bisa ke cek batrenya selalu tanda ❌ refres kembali , tapi tetap aja sama..",2
Suka error'gak jelas,2
"Tingkatkan pelayanannya, setiap lapor pasti replay padam meluas, estimasi 3jam, padahal kita cari info daerah sekitar gak padam.",2
"Aplikasi sering error', merugikan bagi driver motor listrik grab, sering isi saldo pembelian batrai tidak masuk, namun saldo sudah terpotong. Tolong diperbaiki lagi.",2
Sering eror,2
"Maaf ya Kak. Saya tuh awalnya hepi punya apk ini, ngisi token, bayar tagihan listrik gk ada admin. Kenapa sekarang biaya adminnya gila²an. Token dr apk PLN mobil kena admin 1750 total 51.750, lah mending saya beli di sebelah cuma 50.300. Kalau terus²an pakai admin begitu lalu apa istimewanya apk ini? Benar² kecewa loh saya.",2
"Sudah 3 jam dari saya melaporkan, Token ny tdk bsa diinvut, blum ada,tindakan dan , perubahan,, , tolong,, bgmn solusiny,, sdh,, lapor,, tp blum,, muncul perubahan ,, dan penanganan,, ,",2
saya pengaduan lewat aplikasi . pengaduan tentang Muncul Periksa di meter listrik .tapi selalu force close . pengaduan lewat telfon CS di suruh lewat aplikasi trus solusinya bagaimana,2
Swacam ny tidak bisa di pake token pulsa lampu sdh sampay 3 x bli tidak 1 pun yng bisa di pake tidak ada respon yang pasti,2
untuk padam banyak penanganan nya lama juga sering gagal terhubung ke server,2
"Aplikasi payah..tidak ada menu Notifikasi untuk melihat riwayat pembayaran : hari, tanggal dan jam nya. Padahal sudah bayar dengan metode pembayaran lain melalui Shopee pay. Tapi riwayat transaksinya tidak muncul. Payah....",2
Fast respon tp sayang blom bisa top up dari e wallet jd blom bisa menghasilkan cuan dari apk ini,2
"Semua fitur yang dibuka keterangan ""sedang proses"" ga jelas banget",2
"Sementara saya tambahkan 1 bintang lg jdnya 2 bintang, biarkan bintang yg berbicara. Dikasih bintang kecil kq ditelpon nin trs wkwkwkw",2
Ini aplikasi lemot banget dahh ini saya mau bayar aja muternya lama banget terus error,2
agak sedikit lambat dalam penangan. pengaduan smpe 5 kali baru terproses,2
Kenapa setiap ingin menghubungkan kendaraan molis kita selalu gangguan setiap hari Apakah tidak pengembangan sehingga setiap hari selalu seperti itu Tolong lebih di kembangkan lagi Thanks,2
Sekarang jadi mahal karena ada biaya admin saat transaksi,2
"Pembayarn nya bnyk metode tpi gak bisa di klik... Dana, shopeepay, link tpi gk bisa diklik",2
"Aplikasi gak masalah, yang masalah itu listriknya. Masak empat jam mati listrik lebih dari 5x, kalau partnya usang ya mbok ganti baru. Gak cuma kencengin kendorin kayak kolor.",2
"Mw cari no token yg baru 15 menit transaksi gak keluar, pdhl sy perlu bgt, beli lewat atm gak ada struk, dikirain lsg update di informasi nya...",2
"Pelayanannya bagus tapi yg di online, klo yg petugas lapangan nya mohon maaf saya kurang suka, masa waktu buat keluhan lampu padam respon tanggapnya di WhatsApp lama, giliran sudah di selesaikan sendiri malah petugas nya nelpon katanya udah dekat rumah, padahal gak ada informasi klo mau ngecek di lokasi.. posisi saya udah gaada dilokasi.. Malah sekarang WhatsApp saya di block..",2
"Aplikasi lemot , kalo buka aplikasi ini sinyal malah ilang . Giliran keluar sinyal stabil",2
Kemarin gratis sekarang ada biaya layanan,2
Koq sekarang kena biaya admin? Bulan kemarin bulan feb 2023 gak ada biaya admin Tolong dong min kembalikan seperti semula. Ini menyangkut usaha saya mimin🥺🙏,2
Sebelumnya di PLN Mobile setiap transakai tak ada biaya layanan. sekarang ada biaya layanan pertransaksi 1.750 kenapa? Sekarang sudah gak pake Aplikasi PLN Mobile lagi deh jadinya.,2
"Respon atas aduan cepat ditangani dan hal yg sama dari petugas yg ditunjuk juga ramah serta dtg tepat waktu; sukes selalu PT.PLN (Persero), 03/03/2023 Benar2 kecewa dg prosedur instalasi kabel arus pln menuju rumah, kabel arus pln yg menuju ke rumah jatuh dihalaman depan rumah, setelah diperhatikan ternyata pengait atau pengikat kabel hanya menggunakan kawat pengikat besi bangunan, sudah buat pengaduan 2 kali lewat aplikikasi tp selalu ditolak, ini sangat merugikan konsumen sekaligus berbahaya",2
Kcewa sekarang udah pake biaya layanan untuk membeli tokennya padahal dulu sangat membantu sekali.,2
"Update tagihan tidak realtime. Setelah melakukan pembayaran tagihan tetap muncul selama beberapa menit meskipun sudah di refresh. Tolong perbaiki. Update : Sudah berkali2 clear cache tetap sama. Jadi ngga mau naikin bintang 5, tak turunin aja jadi bintang 2, krn jawaban tidak solutif. Sepertinya jawaban cuma sekedar template atau script untuk hampir semua masalah yg mungkin terjadi. Gimana mau maju kalau diberi masukan gini doank responnya?",2
say bru bisa ngasih 2 mohon maaf,2
Sekarang bayar listrik dengan aplikasi PLN langsung kena biaya pelayanan biasanya tidak,2
Per 1 Maret 2023 pembelian token listrik dengan pembayaran melalui VA sudah dikenakan biaya admin padahal sebelumnya tidak ada biaya. Namun tidak ada pemberitahuan sebelumnya & tidak ada fitur bantuan di aplikasi.,2
"Selalu pembayaran kadaluarsa pas baru mau proses, udah coba pembayaran link aja dan shopee pay, sama aja...baru transaksi udah kadaluarsa 😬",2
Beberapa kali pakai bayar wifi eh abis tu ga bisa lagi ga ada server terus,2
Kami kan listriknya pakai pulsa tapi setiap bulan kami bayar listrik sebesar Rp 857.379 gmna cerita nya mohon bantuannya apakah memang benar,2
request timed out.,2
Kenapa saya tidak bisa daftar kata nya sedang proses tapi ga pernah selesai proses nya baik lewat no hp atau pun email,2
"Aplikasinya sih sudah bagus, tapi masih ada ketidaksinkronan, setiap buka menu pengaduan, terus klik lampu belum nyala, malah laporan berubah statusnya jadi selesai, tolong di perbaiki lagi ya",2
Min mohon bantuan nya kenapa saya gagal memuat lokasi di aplikasi pln mobile?,2
"Mohon bantuannya min, saya telah melakukan pembelian token status berhasil dan saldo terpotong akan tetapi nomor token tidak muncul, di aflikasinya tidak ada tanggapan???",2
"Awal2 doank tidak ada biyaya admin, kirain seumur hidup tidak ada biyaya admin trnyata cuma 3 beli doank tanpa biayaya admin, tolong donk klo memang ini dari pihak pln gak usah pake biyaya admin lagi seumur hidup.",2
Stelah pembaruan bukannya tambah bgs malh lebih ribet...msti msukan data lg..,2
Mudah dan pelayanan cepat,2
"makin ribet, penanganan jg gak bisa langsung tanggap",2
"Agak berat ketika membuka. Misalkan untuk pilih lokasi, halamannya tidak terbuka. Informasi yang diberikan dalam aplikasi juga sangat standar, ""Perbaikkan oleh Petuga (estimasi 3 jam)"", kurang informatif. Jadi saya sebenarnya tidak tahu apakah pengaduan saya benar-benar direspon atau hanya jawaban automatis dari mesin penjawab",2
Buat ada aplikasi PLN mobile jika nunggu no temper lama ...memakan waktu lama,2
"WA saja yang mudah dan Umum, sulit, ruwet bagi yang Gaptek 😭",2
Mau masuk saja tdk bisa,2
"Kemaren pas bulan januari scam mandiri sincron,trus kenapa februari catat meter eror,yg kluar angkanya mlah nganarrr🤕🤕🤕",2
"untuk versi beta,harusnya jangan semua pengguna ,ada versi pengujian yg mau ,bukan ganti versi eh versi beta,alhasil buat catat meteran gak nyaman,cb ikutin layar kuning,giliran d unggah kepotong dn blm catt meter,versi baru malah g enk,kecewa,kl bisa g usah aneh²lah bikin sesimple aja,yg penting² aja g usah keramaiin jd ribet g simple ,males jg x buka² aplikasi kl g untuk catat meteran,jd g usah aneh²isi nya",2
"Seharusnya semua pelanggan PLN bisa mengetahui apa saja keluhan, laporan dan seberapa banyak laporan tiap hari dari pelanggan dan bagaimana penanganan. Serta pelanggan diberi surat hasil kerja resmi tentang apa masalah dan apa yg sudah dikerjakan petugas di lapangan ttg keluhan pelanggan. Biar tau bgm PLN melayani. Pelanggan bayar lho.",2
Lama penngnanne,2
Min d perbaiki lagi donk masa mau cek iconet sudah tercovereg apa belum semuanya belum ada ini niat apa engga sii makanya untuk masalah wifi kalah saing dan pas datang ke kantor nya d cabang Kartasura masa gak ada yg jaga di lobby malah yg jawab satpam dan sangat tidak ramah kaya ganggu aja kami padahal kan pelanggan dan di arahkan ke penjaganya dan itu pun blm jam istirahat ini gmn sii,2
Saat cetak struk ribet..tolong di perbaiki,2
"Pembelian token melalui aplikasi ini, tunggu verifikasinya terlalu lama,, harus di perbaiki lagi agar lebih cepat. harus seperti BCA Mobile begitu di transfer langsung keluar nomor tokennya ga pake tunggu.",2
Siiiip,2
"Du bintang dulu, soalnya titik lokasi GPS kurang akurat dan meleset jauh. Tolong dibenahi supaya petugas piket tidak keliru dengan target sasaran. Trimakasih",2
Tidak berguna,2
"Susah upgrade acount,hendak upload ktp loading terus..ntah hp nya atau aplikasinya yg memang blum sempurna",2
"Sekelas pln app nya kaya gini, Dari UI kurang bagus dan untuk load sangat lelet jangan ada alasan jam sibuk! Mungkin ini servernya kurang memadai atau entah kodingan yang memakasakan, menurut saya app ini mesti di kembangkan lagi dan jangan nambah fitur terus percuma fitur bagus tp performance tidak di perhatikan , malu lah sekelas pln gini amet makasih ituh keresahan saya , pasti saya d anggap bang jago🤣",2
Sudah tidak pernah lagi mendapatkan informasi pemadaman saluran,2
Lama pergerakan,2
Kena pembatasan otp.verifikasi lambat.,2
lokasi gak pas tapi mau rubah lokasi gak bisa simpan sudah isi isi nik. padahal saya mau cek padam sekitar lokasi saya melenceng jauh. nama di sensor *** alamat disensor *** mau cek keakuratan malah susah tolong lah di perbaiki hiih😒,2
"Kasi bintang 2 aja dulu, sering gangguan di jaringan",2
"Setelah update versi terbaru, kenapa makin lemmot ya aplikasinya? Bayar tagihan listrik sukses, namun status di transaksi tak kunjung berubah Lunas Masih saja Menunggu Pembayaran. Cek di aplikasi lain, status nomor rekening sudah terbayar.",2
Tolong diperbaiki sistemnya sudah sebulan ini PLN Mobile kalau beli token saldo terpotong tapi status masih menunggu pembayaran,2
"Saldo terpotong, token tidak muncul2. Proses pembayaran lama sekali. Awal pembelian token lancar tpi kenapa malam ini error pembayaran sudah dilakukan tpi token belum keluar",2
Aplikasi sering Lemot.,2
Apliksi error mulu,2
Kecewa. Pengaduan Belum ada penyelesaian tp baru sejam sudah dinyatakan selesai. Padahal listrik blm nyala,2
Saya mau pasang wifi di rumah saya sulit sekali,2
"Untuk pasang BARU knpa ga bisa yea selalu di sarankan ke kantor terdekat harganya selisih jauh disini diminta 3jta5rb Padahal di cek di aplikasi hanya 1jta Parenggean, kotim, kalteng",2
Sayang arus listrik sering padam padahal tiap bulan rutin bayar pajak,2
Pelayanan sangat buruk,2
"Lewat Aplikasi ini beli token.. Dan membayar via bank pilihan. Sampai sekarang belom ada masuk No Token ke Hp saya. Pembelian Rp. 500.000, - di email jg belom ada jawaban.",2
"Ribet kalau mau tambah daya, soalnya harus bayar dulu tapi pake dana dompet atau virtual account ( saya ngga punya) ga bisa pake lewat mbanking saja",2
